order_id,customer_id,restaurant_name,city,order_datetime,delivery_time_minutes,order_amount,delivery_status
13151,3942,Sushi World,Mumbai,2024-06-07 14:37:00,81.0,1222.0,Late
13152,2614,Pasta Point,Hyderabad,2024-05-28 09:32:00,24.0,231.0,On Time
13153,3916,Curry Corner,Mumbai,2024-01-27 10:05:00,,633.0,Late
13154,4426,Taco Street,Hyderabad,2024-03-12 19:07:00,22.0,1210.0,On Time
13155,1429,Biryani House,Bangalore,2024-04-10 09:27:00,18.0,,On Time
13156,2062,Curry Corner,Mumbai,2024-04-05 17:14:00,43.0,1430.0,On Time
13157,4374,Biryani House,Mumbai,2024-05-07 17:30:00,26.0,1466.0,On Time
13158,4620,Spicy Hub,Bangalore,2024-01-26 19:07:00,65.0,363.0,Late
13159,3472,Spicy Hub,Chennai,2024-03-06 21:53:00,33.0,1448.0,On Time
13160,2371,Curry Corner,Mumbai,2024-05-19 09:05:00,45.0,1338.0,On Time
13161,1428,Spicy Hub,Delhi,2024-01-22 10:28:00,40.0,775.0,On Time
13162,2309,Spicy Hub,Bangalore,2024-01-17 13:50:00,20.0,717.0,On Time
13163,1454,Spicy Hub,Chennai,2024-01-07 12:45:00,43.0,984.0,On Time
13164,2347,Pasta Point,Bangalore,2024-04-16 18:33:00,31.0,952.0,On Time
13165,1518,Curry Corner,Bangalore,2024-03-08 22:06:00,34.0,1118.0,On Time
13166,4424,Spicy Hub,Chennai,2024-05-07 21:39:00,56.0,233.0,Late
13167,2838,Pizza Palace,Chennai,2024-02-06 20:09:00,61.0,1455.0,Late
13168,2326,Taco Street,Chennai,2024-02-07 12:12:00,88.0,323.0,Late
13169,1209,Curry Corner,Delhi,2024-04-05 09:21:00,84.0,629.0,Late
13170,1590,Sushi World,Hyderabad,2024-05-18 09:20:00,16.0,1315.0,On Time
13171,1893,Taco Street,Bangalore,2024-01-01 19:51:00,88.0,1359.0,Late
13172,1866,Pasta Point,Mumbai,2024-06-01 08:00:00,51.0,308.0,Late
13173,4940,Pasta Point,Hyderabad,2024-02-11 10:40:00,33.0,720.0,On Time
13174,3491,Burger Town,Mumbai,2024-06-28 19:58:00,55.0,569.0,Late
13175,4204,Taco Street,Mumbai,2024-05-31 19:41:00,30.0,750.0,On Time
13176,1175,Pasta Point,Mumbai,2024-03-03 18:51:00,74.0,,Late
13177,4158,Burger Town,Delhi,2024-03-21 21:01:00,,997.0,Late
13178,1760,Biryani House,Delhi,2024-01-08 14:51:00,78.0,,Late
13179,4529,Biryani House,Hyderabad,2024-06-21 18:28:00,19.0,417.0,On Time
13180,1216,Pizza Palace,Chennai,2024-01-27 12:10:00,32.0,901.0,On Time
13181,2429,Curry Corner,Delhi,2024-02-21 14:36:00,86.0,927.0,Late
13182,3910,Sushi World,Bangalore,2024-05-25 16:49:00,,882.0,On Time
13183,2430,Curry Corner,Hyderabad,2024-03-31 13:06:00,88.0,781.0,Late
13184,1603,Sushi World,Bangalore,2024-03-26 09:34:00,50.0,919.0,Late
13185,2452,Biryani House,Mumbai,2024-01-16 08:29:00,33.0,677.0,On Time
13186,2742,Sushi World,Bangalore,2024-03-06 08:15:00,45.0,838.0,On Time
13187,4303,Biryani House,Delhi,2024-01-05 17:14:00,,363.0,On Time
13188,1819,Curry Corner,Bangalore,2024-03-22 16:39:00,46.0,1051.0,Late
13189,2734,Taco Street,Mumbai,2024-05-10 21:19:00,25.0,1274.0,On Time
13190,4501,Spicy Hub,Mumbai,2024-04-27 13:27:00,80.0,756.0,Late
13191,2061,Burger Town,Delhi,2024-03-21 13:58:00,19.0,1278.0,On Time
13192,3471,Spicy Hub,Hyderabad,2024-03-10 11:36:00,27.0,284.0,On Time
13193,4470,Burger Town,Chennai,2024-04-24 19:02:00,78.0,938.0,Late
13194,3928,Spicy Hub,Hyderabad,2024-01-07 21:28:00,49.0,1107.0,Late
13195,4012,Curry Corner,Chennai,2024-02-19 09:58:00,43.0,769.0,On Time
13196,3955,Biryani House,Delhi,2024-05-21 17:36:00,37.0,366.0,On Time
13197,4660,Curry Corner,Delhi,2024-06-14 10:08:00,30.0,386.0,On Time
13198,3626,Sushi World,Delhi,2024-04-20 10:26:00,40.0,738.0,On Time
13199,1184,Pizza Palace,Mumbai,2024-02-16 15:31:00,17.0,1053.0,On Time
13200,4448,Curry Corner,Hyderabad,2024-04-21 13:47:00,37.0,803.0,On Time
13201,3322,Biryani House,Chennai,2024-06-09 14:45:00,71.0,738.0,Late
13202,1601,Burger Town,Hyderabad,2024-02-12 16:49:00,23.0,672.0,On Time
13203,2309,Sushi World,Chennai,2024-03-31 08:38:00,65.0,,Late
13204,2371,Burger Town,Bangalore,2024-01-29 09:30:00,47.0,1484.0,Late
13205,3766,Spicy Hub,Hyderabad,2024-05-07 22:46:00,38.0,663.0,On Time
13206,1529,Pizza Palace,Bangalore,2024-05-12 16:25:00,,708.0,Late
13207,2012,Curry Corner,Delhi,2024-04-05 12:39:00,66.0,1264.0,Late
13208,3803,Spicy Hub,Mumbai,2024-04-26 11:02:00,85.0,423.0,Late
13209,2854,Sushi World,Mumbai,2024-03-10 08:10:00,52.0,1464.0,Late
13210,1006,Burger Town,Hyderabad,2024-05-09 16:51:00,58.0,1235.0,Late
13211,1187,Taco Street,Bangalore,2024-03-10 18:28:00,70.0,686.0,Late
13212,2623,Pasta Point,Bangalore,2024-04-19 20:26:00,80.0,1387.0,Late
13213,2139,Pizza Palace,Chennai,2024-06-19 16:57:00,59.0,1122.0,Late
13214,3546,Curry Corner,Hyderabad,2024-05-11 11:49:00,66.0,306.0,Late
13215,1062,Biryani House,Hyderabad,2024-02-25 16:46:00,15.0,619.0,On Time
13216,1440,Burger Town,Bangalore,2024-03-29 17:09:00,78.0,808.0,Late
13217,2367,Curry Corner,Bangalore,2024-05-16 20:56:00,22.0,861.0,On Time
13218,1586,Curry Corner,Mumbai,2024-05-10 08:34:00,57.0,865.0,Late
13219,1378,Biryani House,Hyderabad,2024-06-24 22:46:00,22.0,1498.0,On Time
13220,3342,Burger Town,Mumbai,2024-06-19 12:56:00,43.0,357.0,On Time
13221,2706,Curry Corner,Delhi,2024-04-09 08:22:00,27.0,904.0,On Time
13222,2255,Sushi World,Delhi,2024-05-08 11:05:00,15.0,1271.0,On Time
13223,3487,Pizza Palace,Bangalore,2024-02-26 19:10:00,43.0,895.0,On Time
13224,3441,Spicy Hub,Chennai,2024-05-23 12:59:00,64.0,1183.0,Late
13225,4831,Pizza Palace,Bangalore,2024-02-20 21:42:00,,1288.0,Late
13226,4946,Spicy Hub,Hyderabad,2024-04-21 18:50:00,15.0,,On Time
13227,1736,Sushi World,Bangalore,2024-04-13 10:26:00,83.0,1081.0,Late
13228,4347,Pizza Palace,Mumbai,2024-05-06 09:54:00,62.0,932.0,Late
13229,1873,Sushi World,Bangalore,2024-02-24 13:30:00,69.0,802.0,Late
13230,1703,Burger Town,Mumbai,2024-01-01 18:58:00,80.0,694.0,Late
13231,4238,Spicy Hub,Delhi,2024-03-30 20:29:00,77.0,1111.0,Late
13232,1098,Burger Town,Mumbai,2024-06-04 10:02:00,36.0,253.0,On Time
13233,3930,Burger Town,Hyderabad,2024-02-22 17:12:00,25.0,1123.0,On Time
13234,3459,Pizza Palace,Bangalore,2024-03-13 08:58:00,43.0,705.0,On Time
13235,4299,Curry Corner,Hyderabad,2024-04-17 18:53:00,17.0,731.0,On Time
13236,1413,Pasta Point,Mumbai,2024-05-29 20:39:00,59.0,1081.0,Late
13237,1313,Curry Corner,Mumbai,2024-01-08 12:20:00,17.0,,On Time
13238,3373,Sushi World,Mumbai,2024-06-25 09:42:00,88.0,595.0,Late
13239,4133,Pizza Palace,Mumbai,2024-02-11 22:10:00,82.0,1383.0,Late
13240,3176,Burger Town,Mumbai,2024-06-03 09:44:00,28.0,390.0,On Time
13241,2785,Biryani House,Bangalore,2024-06-15 22:02:00,79.0,,Late
13242,4523,Biryani House,Chennai,2024-01-25 11:37:00,71.0,1114.0,Late
13243,2432,Taco Street,Hyderabad,2024-02-07 11:30:00,29.0,1046.0,On Time
13244,1422,Biryani House,Delhi,2024-03-25 11:23:00,74.0,563.0,Late
13245,3698,Sushi World,Delhi,2024-05-31 14:41:00,68.0,1302.0,Late
13246,1229,Burger Town,Hyderabad,2024-01-24 08:50:00,16.0,581.0,On Time
13247,2594,Sushi World,Bangalore,2024-02-29 20:11:00,,,Late
13248,1676,Taco Street,Hyderabad,2024-06-26 15:45:00,42.0,881.0,On Time
13249,4583,Biryani House,Mumbai,2024-04-20 19:42:00,81.0,1076.0,Late
13250,1715,Spicy Hub,Chennai,2024-03-06 20:26:00,17.0,851.0,On Time
13251,2948,Biryani House,Hyderabad,2024-05-21 17:20:00,67.0,236.0,Late
13252,3657,Sushi World,Bangalore,2024-02-22 16:24:00,40.0,1407.0,On Time
13253,1337,Biryani House,Mumbai,2024-06-08 17:29:00,,1076.0,On Time
13254,1245,Sushi World,Hyderabad,2024-04-15 20:29:00,30.0,526.0,On Time
13255,4720,Burger Town,Hyderabad,2024-04-05 21:57:00,86.0,796.0,Late
13256,1557,Pasta Point,Mumbai,2024-06-24 22:09:00,,233.0,Late
13257,1203,Curry Corner,Bangalore,2024-02-08 13:02:00,30.0,926.0,On Time
13258,3952,Burger Town,Chennai,2024-06-16 11:12:00,,416.0,On Time
13259,2216,Pizza Palace,Chennai,2024-02-11 13:59:00,16.0,1179.0,On Time
13260,4910,Burger Town,Mumbai,2024-04-20 17:26:00,87.0,1232.0,Late
13261,4430,Pasta Point,Delhi,2024-04-13 14:17:00,59.0,167.0,Late
13262,2577,Pasta Point,Bangalore,2024-03-17 13:58:00,68.0,1044.0,Late
13263,1673,Taco Street,Delhi,2024-01-08 18:44:00,73.0,,Late
13264,1735,Curry Corner,Delhi,2024-01-26 08:23:00,73.0,523.0,Late
13265,4325,Biryani House,Delhi,2024-05-19 12:45:00,36.0,193.0,On Time
13266,3331,Pizza Palace,Bangalore,2024-02-12 15:13:00,48.0,1334.0,Late
13267,3265,Taco Street,Delhi,2024-06-27 22:38:00,87.0,,Late
13268,2635,Pasta Point,Mumbai,2024-04-19 15:43:00,70.0,187.0,Late
13269,1572,Pasta Point,Hyderabad,2024-04-09 19:56:00,48.0,386.0,Late
13270,4623,Curry Corner,Mumbai,2024-03-03 17:03:00,40.0,762.0,On Time
13271,1181,Pasta Point,Hyderabad,2024-02-18 16:15:00,85.0,830.0,Late
13272,2594,Pizza Palace,Chennai,2024-04-24 11:50:00,59.0,1445.0,Late
13273,1973,Pasta Point,Delhi,2024-06-03 17:09:00,35.0,1467.0,On Time
13274,1940,Burger Town,Chennai,2024-05-16 13:47:00,57.0,212.0,Late
13275,2246,Curry Corner,Chennai,2024-06-15 14:36:00,53.0,1400.0,Late
13276,1207,Taco Street,Bangalore,2024-03-05 12:26:00,,,On Time
13277,3470,Taco Street,Delhi,2024-03-11 22:47:00,56.0,889.0,Late
13278,2193,Biryani House,Chennai,2024-01-07 18:00:00,59.0,1128.0,Late
13279,1138,Biryani House,Hyderabad,2024-03-20 15:04:00,65.0,1438.0,Late
13280,3250,Curry Corner,Hyderabad,2024-03-07 10:12:00,31.0,560.0,On Time
13281,1253,Taco Street,Bangalore,2024-05-17 15:44:00,77.0,564.0,Late
13282,2189,Taco Street,Chennai,2024-04-10 22:02:00,21.0,1316.0,On Time
13283,1568,Pasta Point,Chennai,2024-04-04 21:16:00,69.0,1397.0,Late
13284,2658,Spicy Hub,Chennai,2024-03-27 12:18:00,18.0,1074.0,On Time
13285,4467,Spicy Hub,Bangalore,2024-03-31 08:36:00,45.0,,On Time
13286,1425,Sushi World,Delhi,2024-04-12 20:04:00,70.0,250.0,Late
13287,4518,Biryani House,Chennai,2024-05-05 13:46:00,18.0,358.0,On Time
13288,4577,Pasta Point,Chennai,2024-06-03 09:41:00,54.0,390.0,Late
13289,2160,Biryani House,Mumbai,2024-04-22 22:43:00,61.0,1212.0,Late
13290,2429,Spicy Hub,Hyderabad,2024-01-04 14:23:00,64.0,840.0,Late
13291,1933,Curry Corner,Delhi,2024-03-28 22:42:00,37.0,907.0,On Time
13292,1968,Sushi World,Delhi,2024-05-30 22:32:00,65.0,1236.0,Late
13293,1761,Burger Town,Delhi,2024-06-24 16:54:00,52.0,1211.0,Late
13294,1568,Pasta Point,Chennai,2024-06-18 10:20:00,,565.0,On Time
13295,3626,Sushi World,Mumbai,2024-01-03 21:02:00,75.0,1435.0,Late
13296,1230,Taco Street,Delhi,2024-03-31 17:03:00,35.0,264.0,On Time
13297,1994,Pizza Palace,Bangalore,2024-01-03 21:50:00,23.0,459.0,On Time
13298,4315,Biryani House,Bangalore,2024-06-04 11:31:00,39.0,1290.0,On Time
13299,3333,Pasta Point,Hyderabad,2024-03-21 11:23:00,50.0,885.0,Late
13300,2656,Biryani House,Mumbai,2024-06-07 11:51:00,57.0,1271.0,Late
13301,3969,Sushi World,Delhi,2024-05-17 10:34:00,42.0,1335.0,On Time
13302,3101,Spicy Hub,Mumbai,2024-06-25 12:17:00,78.0,481.0,Late
13303,2823,Pasta Point,Bangalore,2024-04-03 16:02:00,59.0,542.0,Late
13304,1789,Pasta Point,Delhi,2024-05-05 22:38:00,70.0,998.0,Late
13305,2415,Burger Town,Chennai,2024-04-22 18:53:00,62.0,1393.0,Late
13306,2900,Biryani House,Bangalore,2024-05-28 15:25:00,22.0,519.0,On Time
13307,3625,Pizza Palace,Hyderabad,2024-04-09 17:59:00,28.0,722.0,On Time
13308,2293,Sushi World,Delhi,2024-02-22 09:52:00,29.0,1387.0,On Time
13309,3436,Burger Town,Hyderabad,2024-03-27 19:23:00,53.0,1051.0,Late
13310,2036,Spicy Hub,Mumbai,2024-03-29 16:58:00,39.0,839.0,On Time
13311,1342,Pasta Point,Hyderabad,2024-02-23 19:00:00,,1205.0,Late
13312,4707,Burger Town,Hyderabad,2024-01-20 17:50:00,73.0,552.0,Late
13313,2612,Burger Town,Chennai,2024-04-22 09:49:00,89.0,1221.0,Late
13314,1338,Biryani House,Hyderabad,2024-02-18 14:33:00,43.0,422.0,On Time
13315,3071,Pizza Palace,Chennai,2024-05-14 12:59:00,17.0,465.0,On Time
13316,4106,Curry Corner,Hyderabad,2024-01-29 22:58:00,53.0,1311.0,Late
13317,2997,Spicy Hub,Chennai,2024-02-17 20:11:00,36.0,1168.0,On Time
13318,4907,Pizza Palace,Bangalore,2024-01-13 14:16:00,55.0,,Late
13319,2945,Pizza Palace,Chennai,2024-01-03 12:20:00,34.0,1223.0,On Time
13320,1585,Pizza Palace,Bangalore,2024-01-02 19:20:00,33.0,773.0,On Time
13321,2509,Curry Corner,Bangalore,2024-01-16 13:02:00,27.0,1130.0,On Time
13322,1421,Curry Corner,Delhi,2024-04-03 15:43:00,33.0,883.0,On Time
13323,2313,Pasta Point,Bangalore,2024-04-11 08:27:00,80.0,496.0,Late
13324,2313,Sushi World,Delhi,2024-05-13 20:24:00,79.0,1204.0,Late
13325,2042,Sushi World,Chennai,2024-02-14 18:43:00,17.0,933.0,On Time
13326,4842,Biryani House,Mumbai,2024-03-11 20:05:00,38.0,1201.0,On Time
13327,2651,Spicy Hub,Delhi,2024-05-12 19:41:00,52.0,578.0,Late
13328,4363,Taco Street,Mumbai,2024-02-25 08:29:00,16.0,,On Time
13329,4843,Spicy Hub,Chennai,2024-05-06 12:31:00,70.0,1246.0,Late
13330,3425,Curry Corner,Delhi,2024-02-01 22:21:00,51.0,1121.0,Late
13331,2177,Curry Corner,Chennai,2024-02-18 08:57:00,18.0,1073.0,On Time
13332,2738,Curry Corner,Mumbai,2024-01-13 10:37:00,58.0,988.0,Late
13333,2666,Biryani House,Chennai,2024-06-06 17:13:00,59.0,465.0,Late
13334,1127,Pasta Point,Mumbai,2024-01-25 22:33:00,61.0,,Late
13335,1432,Pizza Palace,Bangalore,2024-02-29 16:42:00,40.0,977.0,On Time
13336,3824,Curry Corner,Mumbai,2024-02-28 21:46:00,23.0,248.0,On Time
13337,3861,Pizza Palace,Mumbai,2024-06-04 20:57:00,62.0,1209.0,Late
13338,2985,Pizza Palace,Bangalore,2024-02-27 14:25:00,45.0,827.0,On Time
13339,4341,Spicy Hub,Delhi,2024-01-20 19:39:00,69.0,342.0,Late
13340,1514,Pasta Point,Hyderabad,2024-06-10 13:53:00,15.0,1207.0,On Time
13341,4329,Burger Town,Delhi,2024-05-12 15:12:00,73.0,811.0,Late
13342,2365,Sushi World,Hyderabad,2024-06-19 15:29:00,25.0,243.0,On Time
13343,1501,Sushi World,Bangalore,2024-02-26 13:18:00,16.0,1166.0,On Time
13344,1988,Pasta Point,Delhi,2024-02-23 11:41:00,60.0,840.0,Late
13345,1416,Spicy Hub,Chennai,2024-04-21 11:40:00,15.0,,On Time
13346,1099,Biryani House,Chennai,2024-06-21 11:49:00,84.0,919.0,Late
13347,2417,Spicy Hub,Delhi,2024-03-26 13:38:00,85.0,,Late
13348,1878,Curry Corner,Chennai,2024-02-06 08:02:00,80.0,1019.0,Late
13349,2076,Curry Corner,Bangalore,2024-03-24 19:30:00,,1271.0,On Time
13350,3475,Curry Corner,Chennai,2024-02-17 09:11:00,83.0,,Late
13351,3725,Pizza Palace,Chennai,2024-04-27 13:14:00,27.0,627.0,On Time
13352,3196,Pizza Palace,Hyderabad,2024-02-17 21:53:00,33.0,1461.0,On Time
13353,3014,Curry Corner,Hyderabad,2024-04-21 21:52:00,61.0,1324.0,Late
13354,3722,Pasta Point,Mumbai,2024-04-19 18:44:00,15.0,,On Time
13355,1450,Pizza Palace,Bangalore,2024-01-06 08:37:00,32.0,1175.0,On Time
13356,2618,Spicy Hub,Chennai,2024-06-10 16:39:00,46.0,211.0,Late
13357,1533,Curry Corner,Bangalore,2024-03-18 19:13:00,86.0,885.0,Late
13358,3579,Sushi World,Bangalore,2024-06-24 13:34:00,25.0,781.0,On Time
13359,3915,Sushi World,Hyderabad,2024-01-23 14:15:00,34.0,714.0,On Time
13360,1722,Biryani House,Chennai,2024-05-05 21:49:00,22.0,1230.0,On Time
13361,2389,Taco Street,Mumbai,2024-03-24 19:23:00,52.0,709.0,Late
13362,2347,Pizza Palace,Delhi,2024-01-13 08:16:00,20.0,1380.0,On Time
13363,1863,Biryani House,Mumbai,2024-02-16 15:17:00,16.0,795.0,On Time
13364,2543,Sushi World,Hyderabad,2024-02-13 19:41:00,88.0,1061.0,Late
13365,1818,Curry Corner,Mumbai,2024-04-14 19:16:00,87.0,770.0,Late
13366,2689,Pasta Point,Hyderabad,2024-06-08 19:15:00,69.0,451.0,Late
13367,2586,Sushi World,Hyderabad,2024-06-02 19:20:00,17.0,1246.0,On Time
13368,3293,Spicy Hub,Bangalore,2024-01-14 19:23:00,80.0,206.0,Late
13369,2472,Pizza Palace,Chennai,2024-06-28 12:33:00,86.0,412.0,Late
13370,3201,Sushi World,Delhi,2024-04-30 12:51:00,87.0,1203.0,Late
13371,1245,Pizza Palace,Hyderabad,2024-02-05 21:35:00,40.0,299.0,On Time
13372,1814,Spicy Hub,Hyderabad,2024-01-08 13:42:00,62.0,1178.0,Late
13373,4114,Sushi World,Bangalore,2024-06-16 14:26:00,22.0,473.0,On Time
13374,1392,Taco Street,Delhi,2024-05-29 14:38:00,81.0,658.0,Late
13375,1162,Curry Corner,Hyderabad,2024-01-16 12:16:00,89.0,509.0,Late
13376,1465,Biryani House,Chennai,2024-03-31 08:24:00,83.0,,Late
13377,1511,Burger Town,Chennai,2024-04-29 18:50:00,44.0,832.0,On Time
13378,2170,Pasta Point,Bangalore,2024-02-29 16:37:00,41.0,676.0,On Time
13379,2967,Sushi World,Hyderabad,2024-01-10 22:41:00,57.0,1407.0,Late
13380,1847,Biryani House,Delhi,2024-06-01 13:20:00,19.0,847.0,On Time
13381,4227,Spicy Hub,Bangalore,2024-01-31 20:03:00,34.0,607.0,On Time
13382,3562,Taco Street,Bangalore,2024-01-21 16:24:00,66.0,438.0,Late
13383,3193,Taco Street,Mumbai,2024-03-21 18:58:00,35.0,756.0,On Time
13384,4583,Biryani House,Bangalore,2024-02-02 11:59:00,17.0,379.0,On Time
13385,4340,Burger Town,Mumbai,2024-01-31 09:29:00,55.0,385.0,Late
13386,4482,Taco Street,Mumbai,2024-05-28 20:56:00,78.0,405.0,Late
13387,4315,Sushi World,Hyderabad,2024-02-05 20:32:00,82.0,430.0,Late
13388,3343,Pizza Palace,Chennai,2024-05-11 10:38:00,,1466.0,Late
13389,3854,Spicy Hub,Delhi,2024-03-08 19:25:00,38.0,1191.0,On Time
13390,3361,Sushi World,Bangalore,2024-03-30 11:24:00,66.0,1454.0,Late
13391,3616,Pasta Point,Hyderabad,2024-05-11 17:52:00,89.0,525.0,Late
13392,3327,Pasta Point,Delhi,2024-01-09 19:15:00,16.0,548.0,On Time
13393,3524,Spicy Hub,Bangalore,2024-01-30 15:48:00,58.0,1113.0,Late
13394,2142,Curry Corner,Chennai,2024-04-24 10:23:00,55.0,696.0,Late
13395,3581,Burger Town,Chennai,2024-02-14 15:04:00,84.0,985.0,Late
13396,4634,Burger Town,Mumbai,2024-01-04 13:53:00,21.0,1298.0,On Time
13397,1473,Curry Corner,Mumbai,2024-03-09 11:54:00,52.0,405.0,Late
13398,3259,Burger Town,Delhi,2024-01-23 21:41:00,59.0,1185.0,Late
13399,1727,Burger Town,Bangalore,2024-01-16 14:38:00,23.0,755.0,On Time
13400,1587,Taco Street,Mumbai,2024-01-22 22:12:00,67.0,1323.0,Late
13401,2489,Pasta Point,Hyderabad,2024-03-12 21:29:00,42.0,569.0,On Time
13402,4787,Curry Corner,Mumbai,2024-02-17 18:59:00,33.0,567.0,On Time
13403,2189,Pizza Palace,Delhi,2024-04-16 20:06:00,82.0,624.0,Late
13404,1479,Taco Street,Hyderabad,2024-05-12 12:46:00,18.0,572.0,On Time
13405,2406,Burger Town,Chennai,2024-01-07 12:16:00,27.0,1121.0,On Time
13406,1060,Pizza Palace,Hyderabad,2024-02-20 16:54:00,25.0,583.0,On Time
13407,2840,Biryani House,Delhi,2024-03-05 20:26:00,16.0,210.0,On Time
13408,2302,Spicy Hub,Chennai,2024-01-09 10:34:00,84.0,310.0,Late
13409,3819,Spicy Hub,Bangalore,2024-03-22 17:04:00,26.0,540.0,On Time
13410,1587,Pasta Point,Delhi,2024-02-14 22:41:00,51.0,1320.0,Late
13411,1208,Burger Town,Mumbai,2024-05-01 11:04:00,70.0,1133.0,Late
13412,1036,Spicy Hub,Delhi,2024-06-23 12:23:00,66.0,1154.0,Late
13413,3652,Curry Corner,Delhi,2024-05-31 08:06:00,,282.0,Late
13414,2157,Burger Town,Delhi,2024-01-10 14:06:00,18.0,1395.0,On Time
13415,4822,Curry Corner,Chennai,2024-03-13 15:53:00,18.0,776.0,On Time
13416,3459,Pasta Point,Delhi,2024-02-17 22:54:00,63.0,870.0,Late
13417,3695,Pizza Palace,Bangalore,2024-06-11 13:13:00,66.0,1271.0,Late
13418,1734,Sushi World,Delhi,2024-03-27 16:54:00,48.0,284.0,Late
13419,4219,Biryani House,Mumbai,2024-04-20 10:14:00,36.0,608.0,On Time
13420,3959,Sushi World,Hyderabad,2024-01-16 09:04:00,27.0,1001.0,On Time
13421,2420,Taco Street,Chennai,2024-02-22 12:36:00,,725.0,Late
13422,4323,Pasta Point,Mumbai,2024-02-09 20:03:00,29.0,1495.0,On Time
13423,2526,Burger Town,Bangalore,2024-04-09 16:29:00,54.0,924.0,Late
13424,1506,Pasta Point,Delhi,2024-01-20 18:19:00,52.0,240.0,Late
13425,2614,Curry Corner,Chennai,2024-03-09 08:52:00,69.0,488.0,Late
13426,2267,Sushi World,Chennai,2024-02-14 08:25:00,58.0,1207.0,Late
13427,1829,Burger Town,Chennai,2024-01-06 17:08:00,,,Late
13428,1972,Pasta Point,Mumbai,2024-06-25 10:29:00,80.0,347.0,Late
13429,2390,Taco Street,Hyderabad,2024-02-08 17:58:00,57.0,1376.0,Late
13430,1449,Pasta Point,Hyderabad,2024-04-11 10:43:00,86.0,593.0,Late
13431,1119,Sushi World,Bangalore,2024-05-09 12:47:00,52.0,770.0,Late
13432,4380,Pasta Point,Mumbai,2024-04-16 11:21:00,,161.0,On Time
13433,1633,Taco Street,Mumbai,2024-02-08 13:39:00,89.0,1294.0,Late
13434,1211,Sushi World,Mumbai,2024-04-27 19:40:00,70.0,881.0,Late
13435,3331,Spicy Hub,Delhi,2024-05-28 15:43:00,20.0,666.0,On Time
13436,4325,Pasta Point,Mumbai,2024-06-16 15:29:00,23.0,936.0,On Time
13437,4601,Pasta Point,Mumbai,2024-03-22 22:19:00,36.0,477.0,On Time
13438,4334,Pasta Point,Chennai,2024-02-23 18:27:00,60.0,385.0,Late
13439,3324,Burger Town,Chennai,2024-04-19 11:06:00,45.0,698.0,On Time
13440,2064,Taco Street,Chennai,2024-01-12 08:52:00,35.0,177.0,On Time
13441,2446,Taco Street,Mumbai,2024-06-13 20:03:00,52.0,449.0,Late
13442,4016,Sushi World,Mumbai,2024-04-19 21:27:00,66.0,1344.0,Late
13443,2532,Taco Street,Chennai,2024-02-07 21:54:00,33.0,346.0,On Time
13444,4435,Burger Town,Bangalore,2024-05-22 14:34:00,24.0,989.0,On Time
13445,3953,Biryani House,Bangalore,2024-01-07 13:32:00,,901.0,Late
13446,3590,Spicy Hub,Hyderabad,2024-03-18 12:06:00,80.0,,Late
13447,2833,Biryani House,Delhi,2024-06-26 11:08:00,52.0,1449.0,Late
13448,3508,Burger Town,Delhi,2024-03-05 13:33:00,76.0,283.0,Late
13449,3500,Pasta Point,Hyderabad,2024-04-11 15:38:00,86.0,474.0,Late
13450,4386,Spicy Hub,Chennai,2024-04-10 13:41:00,60.0,1119.0,Late
13451,2653,Pasta Point,Chennai,2024-02-13 10:33:00,49.0,1034.0,Late
13452,3407,Sushi World,Mumbai,2024-01-31 16:12:00,57.0,1393.0,Late
13453,4305,Taco Street,Delhi,2024-06-19 10:28:00,44.0,277.0,On Time
13454,3981,Taco Street,Mumbai,2024-03-17 11:34:00,,929.0,Late
13455,2066,Sushi World,Mumbai,2024-02-17 20:44:00,77.0,600.0,Late
13456,2251,Biryani House,Delhi,2024-03-22 12:09:00,44.0,1034.0,On Time
13457,4969,Sushi World,Chennai,2024-05-06 18:29:00,43.0,649.0,On Time
13458,1645,Spicy Hub,Bangalore,2024-03-24 09:43:00,80.0,1081.0,Late
13459,2356,Pizza Palace,Chennai,2024-01-10 18:25:00,86.0,1180.0,Late
13460,3716,Spicy Hub,Chennai,2024-01-29 17:34:00,88.0,,Late
13461,4563,Spicy Hub,Mumbai,2024-02-17 22:27:00,36.0,368.0,On Time
13462,3253,Pasta Point,Mumbai,2024-04-25 18:28:00,,1094.0,Late
13463,4997,Taco Street,Mumbai,2024-01-13 17:51:00,56.0,811.0,Late
13464,3136,Curry Corner,Delhi,2024-06-20 09:05:00,38.0,1481.0,On Time
13465,1935,Sushi World,Delhi,2024-02-16 13:02:00,40.0,704.0,On Time
13466,2122,Sushi World,Hyderabad,2024-04-12 22:28:00,45.0,444.0,On Time
13467,2060,Biryani House,Mumbai,2024-03-31 21:56:00,16.0,864.0,On Time
13468,3421,Pasta Point,Delhi,2024-02-22 09:01:00,53.0,320.0,Late
13469,4462,Curry Corner,Hyderabad,2024-04-01 17:54:00,26.0,1290.0,On Time
13470,4505,Taco Street,Mumbai,2024-03-17 08:21:00,87.0,1188.0,Late
13471,2509,Pizza Palace,Mumbai,2024-02-13 15:45:00,58.0,428.0,Late
13472,2937,Burger Town,Bangalore,2024-06-04 17:46:00,57.0,752.0,Late
13473,3439,Sushi World,Delhi,2024-01-02 21:49:00,81.0,360.0,Late
13474,1710,Sushi World,Hyderabad,2024-04-10 17:26:00,52.0,898.0,Late
13475,1993,Spicy Hub,Mumbai,2024-02-26 20:50:00,80.0,1377.0,Late
